1500049501,0rion,Хэмилтон,Боттас,Ферстаппен,Феттель,Риккардо,Райкконен,Масса,Окон,Хюлкенберг,Стролл
1500049558,aspire89,Феттель,Боттас,Хэмилтон,Риккардо,Райкконен,Перес,Хюлкенберг,Окон,Квят,Грожан
1500050250,AbrOhunter,Боттас,Хэмилтон,Риккардо,Феттель,Ферстаппен,Хюлкенберг,Райкконен,Перес,Алонсо,Сайнс
1500051382,GrayWolf,Феттель,Боттас,Хэмилтон,Райкконен,Риккардо,Ферстаппен,Грожан,Стролл,Перес,Сайнс
1500053026,namefag,Хэмилтон,Райкконен,Боттас,Риккардо,Феттель,Масса,Окон,Перес,Стролл,Квят
1500053455,yesmish2002,Хэмилтон,Феттель,Боттас,Райкконен,Ферстаппен,Риккардо,Перес,Окон,Масса,Хюлкенберг
1500055604,Dmitriy,Хэмилтон,Феттель,Райкконен,Ферстаппен,Боттас,Риккардо,Перес,Масса,Квят,Окон
1500055638,koffy76,Феттель,Боттас,Хэмилтон,Ферстаппен,Райкконен,Риккардо,Окон,Грожан,Перес,Алонсо
1500056230,buffaloid,Хэмилтон,Феттель,Риккардо,Ферстаппен,Боттас,Райкконен,Перес,Окон,Масса,Стролл
1500061965,Prometeus,Хэмилтон,Феттель,Риккардо,Райкконен,Боттас,Ферстаппен,Масса,Перес,Грожан,Стролл
1500068418,EverGreennn,Хэмилтон,Боттас,Ферстаппен,Райкконен,Феттель,Риккардо,Сайнс,Перес,Масса,Окон
1500112541,neozoen,Хэмилтон,Феттель,Райкконен,Боттас,Ферстаппен,Риккардо,Хюлкенберг,Перес,Окон,Сайнс
1500114055,shlang,Хэмилтон,Феттель,Боттас,Райкконен,Ферстаппен,Риккардо,Перес,Окон,Квят,Масса
1500115987,Kildin,Хэмилтон,Феттель,Боттас,Райкконен,Риккардо,Грожан,Окон,Перес,Масса,Алонсо
1500116655,elicaster,Боттас,Хэмилтон,Феттель,Райкконен,Ферстаппен,Масса,Риккардо,Перес,Грожан,Хюлкенберг
