1505474861,AbrOhunter,Феттель,Риккардо,Ферстаппен,Боттас,Райкконен,Перес,Алонсо,Сайнс,Хюлкенберг,Квят
1505457602,yesmish2002,Хэмилтон,Феттель,Боттас,Райкконен,Риккардо,Ферстаппен,Окон,Хюлкенберг,Перес,Масса
1505459444,Kushavera,Хэмилтон,Феттель,Боттас,Риккардо,Райкконен,Ферстаппен,Сайнс,Масса,Хюлкенберг,Перес
1505467171,Gorvin,Феттель,Хэмилтон,Риккардо,Райкконен,Ферстаппен,Боттас,Окон,Перес,Масса,Алонсо
1505469500,mrlsd25,Райкконен,Риккардо,Хэмилтон,Хюлкенберг,Феттель,Боттас,Стролл,Сайнс,Масса,Окон
1505470864,Prometeus,Хэмилтон,Феттель,Боттас,Райкконен,Риккардо,Ферстаппен,Перес,Масса,Хюлкенберг,Окон
1505479801,gabo,Хэмилтон,Феттель,Боттас,Риккардо,Ферстаппен,Райкконен,Окон,Масса,Грожан,Алонсо
1505537741,aspire89,Риккардо,Феттель,Хэмилтон,Ферстаппен,Райкконен,Боттас,Окон,Масса,Хюлкенберг,Перес
1505546735,neozoen,Риккардо,Ферстаппен,Хэмилтон,Феттель,Боттас,Райкконен,Хюлкенберг,Алонсо,Квят,Перес
1505549769,0rion,Феттель,Риккардо,Хэмилтон,Ферстаппен,Райкконен,Боттас,Хюлкенберг,Алонсо,Перес,Окон
1505556449,namefag,Ферстаппен,Феттель,Райкконен,Боттас,Риккардо,Масса,Окон,Стролл,Квят,Сайнс
1505562100,Kildin,Ферстаппен,Феттель,Риккардо,Хэмилтон,Боттас,Райкконен,Алонсо,Хюлкенберг,Окон,Перес
1505562684,shlang,Риккардо,Феттель,Ферстаппен,Хэмилтон,Боттас,Райкконен,Алонсо,Хюлкенберг,Сайнс,Квят
1505563663,elicaster,Ферстаппен,Риккардо,Хэмилтон,Феттель,Алонсо,Райкконен,Боттас,Вандорн,Окон,Перес
