1499492161,AbrOhunter,Феттель,Боттас,Риккардо,Хэмилтон,Перес,Хюлкенберг,Алонсо,Масса,Квят,Магнуссен
1499494685,Dmitriy,Феттель,Боттас,Райкконен,Ферстаппен,Хэмилтон,Риккардо,Перес,Квят,Алонсо,Стролл
1499497446,al31,Риккардо,Боттас,Феттель,Хэмилтон,Райкконен,Перес,Ферстаппен,Окон,Квят,Хюлкенберг
1499498793,0rion,Феттель,Ферстаппен,Хэмилтон,Риккардо,Боттас,Райкконен,Перес,Окон,Масса,Стролл
1499500459,EverGreennn,Феттель,Ферстаппен,Хэмилтон,Риккардо,Боттас,Райкконен,Перес,Окон,Масса,Стролл
1499501083,Leum,Хэмилтон,Феттель,Боттас,Риккардо,Райкконен,Перес,Хюлкенберг,Масса,Квят,Окон
1499501164,koffy76,Феттель,Хэмилтон,Ферстаппен,Риккардо,Боттас,Окон,Перес,Грожан,Алонсо,Квят
1499501222,Andruhas,Феттель,Риккардо,Ферстаппен,Боттас,Райкконен,Стролл,Перес,Хюлкенберг,Окон,Магнуссен
1499509818,aspire89,Феттель,Хэмилтон,Риккардо,Боттас,Райкконен,Окон,Перес,Ферстаппен,Квят,Масса
1499511948,Kildin,Феттель,Хэмилтон,Боттас,Ферстаппен,Райкконен,Риккардо,Магнуссен,Окон,Сайнс,Квят
1499512217,elicaster,Феттель,Хэмилтон,Боттас,Райкконен,Риккардо,Перес,Масса,Окон,Стролл,Алонсо
1499515117,neozoen,Хэмилтон,Феттель,Боттас,Риккардо,Райкконен,Квят,Масса,Перес,Хюлкенберг,Окон
