1507274827,Kushavera,Хэмилтон,Феттель,Боттас,Риккардо,Райкконен,Ферстаппен,Сайнс,Масса,Хюлкенберг,Перес
1507276851,Arkh24rus,Хэмилтон,Боттас,Феттель,Риккардо,Ферстаппен,Райкконен,Сайнс,Окон,Хюлкенберг,Перес
1507277520,Abramovitch,Феттель,Рикьярдо,Райкконен,Хэмилтон,Боттас,Перес,Окон,Масса,Алонсо,Вандорн
1507278547,kityanin,Феттель,Хэмилтон,Боттас,Ферстаппен,Риккардо,Райкконен,Перес,Масса,Алонсо,Грожан
1507280909,AbrOhunter,Феттель,Ферстаппен,Хэмилтон,Риккардо,Боттас,Райкконен,Алонсо,Вандорн,Окон,Хюлкенберг
1507283330,Prometeus,Хэмилтон,Феттель,Ферстаппен,Боттас,Риккардо,Райкконен,Масса,Хюлкенберг,Перес,Окон
1507287248,ArcTour,Феттель,Хэмилтон,Риккардо,Ферстаппен,Боттас,Райкконен,Окон,Стролл,Перес,Масса
1507296543,Kildin,Феттель,Ферстаппен,Хэмилтон,Риккардо,Райкконен,Боттас,Окон,Хюлкенберг,Перес,Стролл
1507299757,neozoen,Феттель,Хэмилтон,Риккардо,Райкконен,Перес,Боттас,Окон,Хюлкенберг,Масса,Стролл
1507308012,yesmish2002,Феттель,Хэмилтон,Риккардо,Ферстаппен,Райкконен,Боттас,Перес,Окон,Хюлкенберг,Алонсо
1507319236,0rion,Хэмилтон,Феттель,Ферстаппен,Риккардо,Райкконен,Боттас,Перес,Алонсо,Хюлкенберг,Вандорн
1507353752,aspire89,Хэмилтон,Феттель,Райкконен,Ферстаппен,Риккардо,Боттас,Хюлкенберг,Перес,Окон,Алонсо
